title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Hyundai Palisade I Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-palisade-i-facelift-2023/id/212974/,N/A,Black,Left-Hand Drive,"3.5 l, 277 hp, Petrol",SUV 5 dr.,N/A
Toyota Fortuner II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2024/id/212972/,N/A,Grey,Left-Hand Drive,"2.4 l, 150 hp, Diesel",SUV 5 dr.,N/A
MG RX5 II,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2023/id/212971/,N/A,Blue,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,GCC Specs
Kia Carnival IV,2023,"65,000 km",N/A,https://auto.ae/dubai/sale/car/kia/kia-carnival-iv-2023/id/212969/,N/A,Black,Left-Hand Drive,"3.5 l, 294 hp, Petrol",Mini Van,N/A
MG 5 I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-i-facelift-2024/id/212970/,N/A,Black,Left-Hand Drive,"1.5 l, 120 hp, Petrol",Sedan,N/A
Kia K3 II (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2024/id/212966/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Hyundai Elantra VII (CN7) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-elantra-vii-cn7-facelift-2025/id/212965/,N/A,Black,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Mitsubishi L200 V Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2025/id/212964/,N/A,Black,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,N/A
Audi Q8 55 TFSI I (4M),2023,0 km,N/A,https://auto.ae/dubai/sale/car/audi/audi-q8-i-4m-2023/id/212963/,N/A,White,Left-Hand Drive,"3.0 l, 340 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/212961/,N/A,Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,N/A
Kia K3 II (China Market) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2025/id/212959/,N/A,White,Left-Hand Drive,"1.4 l, 140 hp, Petrol",Sedan,N/A
Suzuki Ertiga II Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ertiga-ii-facelift-2025/id/212960/,N/A,Black,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Toyota Highlander IV (U70),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2024/id/212955/,N/A,Black,Left-Hand Drive,"2.5 l, 248 hp, Hybrid",SUV 5 dr.,GCC Specs
Toyota Fortuner II Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2025/id/212958/,N/A,Black,Left-Hand Drive,"2.7 l, 166 hp, Petrol",SUV 5 dr.,N/A
Kia Sonet I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sonet-i-facelift-2024/id/212953/,N/A,White,Left-Hand Drive,"1.5 l, 113 hp, Petrol",SUV 5 dr.,N/A
BMW iX3 I (G08) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/bmw/bmw-ix3-i-g08-facelift-2024/id/212951/,N/A,Blue,Left-Hand Drive,"210 kWt, Electric",SUV 5 dr.,N/A
BMW iX3 I (G08) Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/bmw/bmw-ix3-i-g08-facelift-2025/id/212952/,N/A,Black,Left-Hand Drive,"210 kWt, Electric",SUV 5 dr.,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/212950/,N/A,White,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,N/A
Nissan Armada II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-armada-ii-facelift-2024/id/212947/,N/A,Black,Left-Hand Drive,"5.6 l, 400 hp, Petrol",SUV 5 dr.,N/A
BYD Seagull (Libird 2) I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/byd/byd-seagull-i-2024/id/212948/,N/A,Black,Left-Hand Drive,"55 kWt, Electric",Hatchback 5 dr.,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/212946/,N/A,Black,Left-Hand Drive,"2.0 l, 169 hp, Petrol",SUV 5 dr.,N/A
Kia KX1,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-kx1-2024/id/212945/,N/A,White,Left-Hand Drive,"1.4 l, 100 hp, Petrol",SUV 5 dr.,N/A
Zeekr 001 I Facelift 1,2023,0 km,N/A,https://auto.ae/dubai/sale/car/zeekr/zeekr-001-i-facelift-2023/id/212944/,N/A,Light Blue,Left-Hand Drive,"680 kWt, Electric",N/A,N/A
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/212941/,Trim Adventure,Black,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,N/A
Kia Seltos I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-seltos-i-2024/id/212940/,N/A,White,Left-Hand Drive,"2.0 l, 149 hp, Petrol",SUV 5 dr.,N/A
Infiniti QX80 II,2025,0 km,N/A,https://auto.ae/dubai/sale/car/infiniti/infiniti-qx80-ii-2025/id/212939/,Trim Sensory,White,Left-Hand Drive,"3.5 l, 450 hp, Petrol",SUV 5 dr.,N/A
Infiniti QX80 II,2025,0 km,N/A,https://auto.ae/dubai/sale/car/infiniti/infiniti-qx80-ii-2025/id/212938/,N/A,Black,Left-Hand Drive,"3.5 l, 450 hp, Petrol",SUV 5 dr.,N/A
Toyota Avalon V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-avalon-v-2024/id/212936/,Trim other,Black,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,N/A
Avatr 11 I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/avatr/avatr-11-i-2023/id/212935/,N/A,White,Left-Hand Drive,"425 kWt, Electric",SUV 5 dr.,N/A
Toyota Highlander IV (U70),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-highlander-iv-u70-2024/id/212934/,N/A,Silver,Left-Hand Drive,"2.5 l, 248 hp, Hybrid",SUV 5 dr.,N/A
MG 5 I Facelift,2022,"2,022 km",N/A,https://auto.ae/dubai/sale/car/mg/mg-5-i-facelift-2022/id/212933/,N/A,Red,Left-Hand Drive,"1.5 l, 120 hp, Petrol",Sedan,N/A
MG 5 I Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-i-facelift-2023/id/212932/,N/A,Silver,Left-Hand Drive,"1.5 l, 120 hp, Petrol",Sedan,N/A
Mercedes-Benz C-Class 200 L V (W206),2025,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-c-class-v-w206-2025/id/212930/,Trim C 200 L,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",Sedan,N/A
Toyota Avalon V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-avalon-v-2024/id/212929/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,N/A
Infiniti QX80 II,2025,0 km,N/A,https://auto.ae/dubai/sale/car/infiniti/infiniti-qx80-ii-2025/id/212928/,Trim Autograph,Black,Left-Hand Drive,"3.5 l, 450 hp, Petrol",SUV 5 dr.,N/A
Kia Seltos I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-seltos-i-facelift-2024/id/212927/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",SUV 5 dr.,N/A
EXEED LX I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/exeed/exeed-lx-i-facelift-2024/id/212926/,N/A,Grey,Left-Hand Drive,"1.5 l, 156 hp, Petrol",SUV 5 dr.,N/A
Kia K3 II (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2024/id/212925/,N/A,White,Left-Hand Drive,"1.4 l, 140 hp, Petrol",Sedan,N/A
MG ZS II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-zs-ii-facelift-2024/id/212923/,N/A,Silver,Left-Hand Drive,"1.5 l, 114 hp, Petrol",SUV 5 dr.,N/A
MG RX5 II,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-rx5-ii-2024/id/212922/,N/A,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,N/A
Kia Sorento IV Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2025/id/212921/,N/A,Black,Left-Hand Drive,"2.5 l, 191 hp, Petrol",SUV 5 dr.,N/A
Suzuki Baleno III,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-baleno-iii-2025/id/212920/,Trim GLX,Black,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Hatchback 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/212919/,N/A,White,Left-Hand Drive,"4.0 l, 282 hp, Petrol",SUV 5 dr.,N/A
Toyota Hilux VIII Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hilux-viii-facelift-2025/id/212918/,Trim Adventure,Black,Left-Hand Drive,"4.0 l, 238 hp, Petrol",Pickup double cab,N/A
Toyota Land Cruiser Prado 150 Series Facelift 3,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-facelift-3-2023/id/212917/,N/A,White,Left-Hand Drive,"4.0 l, 282 hp, Petrol",SUV 5 dr.,N/A
BYD FangChengBao Leopard 8,2024,0 km,N/A,https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-8-2024/id/212916/,N/A,Grey,Left-Hand Drive,"2.0 l, 748 hp, Hybrid",SUV 5 dr.,N/A
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212914/,N/A,White,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212915/,N/A,Red,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
Suzuki Swift VI,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-swift-vi-2025/id/212913/,N/A,Red,Left-Hand Drive,"1.2 l, 82 hp, Petrol",Hatchback 5 dr.,N/A
Hyundai Elantra VII (CN7) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-elantra-vii-cn7-facelift-2024/id/212910/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Nissan X-Terra,2023,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-x-terra-2023/id/212911/,N/A,White,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,N/A
Toyota Levin XII (E210) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-levin-xii-e210-facelift-2024/id/212909/,Trim Sports,White,Left-Hand Drive,"1.8 l, 137 hp, Hybrid",Sedan,N/A
Mitsubishi L200 VI,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-vi-2024/id/212908/,N/A,White,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Volkswagen T-Cross I (China Market),2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-t-cross-i-china-market-2024/id/212905/,N/A,White,Left-Hand Drive,"1.5 l, 110 hp, Petrol",SUV 5 dr.,N/A
Nissan Patrol VII (Y63),2025,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vii-y63-2025/id/212904/,N/A,White,Left-Hand Drive,"3.5 l, 425 hp, Petrol",SUV 5 dr.,N/A
Nissan Patrol VII (Y63),2025,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vii-y63-2025/id/212902/,N/A,White,Left-Hand Drive,"3.8 l, 316 hp, Petrol",SUV 5 dr.,GCC Specs
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212901/,N/A,Black,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,Chinese Specs
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212900/,N/A,Grey,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212899/,N/A,Light Blue,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
Toyota Frontlander,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-frontlander-2024/id/212898/,Trim Sport,Black,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
MG 5 I Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-i-facelift-2025/id/212897/,N/A,White,Left-Hand Drive,"1.5 l, 120 hp, Petrol",Sedan,N/A
MG One,2024,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-one-2024/id/212895/,N/A,White,Left-Hand Drive,"1.5 l, 181 hp, Petrol",SUV 5 dr.,N/A
Suzuki Eeco,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-eeco-2025/id/212894/,N/A,White,Left-Hand Drive,"1.2 l, 72 hp, Petrol",VAN,N/A
Toyota HiAce H200 Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h200-facelift-2024/id/212893/,N/A,White,Left-Hand Drive,"2.7 l, 151 hp, Petrol",Mini Van,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/212892/,N/A,White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
Toyota Fortuner II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2024/id/212891/,N/A,White,Left-Hand Drive,"2.7 l, 166 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz A-Class 200 IV (W177) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-a-class-iv-w177-facelift-2023/id/212889/,N/A,White,Left-Hand Drive,"1.3 l, 163 hp, Petrol",Sedan,N/A
Toyota HiAce H300,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-hiace-h300-2025/id/212888/,N/A,White,Left-Hand Drive,"3.5 l, 281 hp, Petrol",VAN,N/A
Lexus GX 550 III,2024,0 km,N/A,https://auto.ae/dubai/sale/car/lexus/lexus-gx-iii-2024/id/212887/,N/A,White,Left-Hand Drive,"3.4 l, 354 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover Sport P400 MHEV II Facelift,2018,"44,000 km",N/A,https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2018/id/212886/,N/A,Blue,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr.,Canadian Specs
Toyota Granvia II,2025,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-granvia-ii-2025/id/212882/,N/A,Black,Left-Hand Drive,"3.5 l, 277 hp, Petrol",Mini Van,GCC Specs
Geely Monjaro I,2023,0 km,N/A,https://auto.ae/dubai/sale/car/geely/geely-monjaro-i-2023/id/212880/,N/A,Black,Left-Hand Drive,"2.0 l, 238 hp, Petrol",SUV 5 dr.,N/A
Hyundai Palisade I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-palisade-i-facelift-2024/id/212877/,N/A,Silver,Left-Hand Drive,"3.5 l, 277 hp, Petrol",SUV 5 dr.,N/A
Toyota Frontlander,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-frontlander-2024/id/212878/,N/A,White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
Nissan Pathfinder V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-pathfinder-v-2024/id/212875/,N/A,Grey,Left-Hand Drive,"3.5 l, 284 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser Prado 250 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-250-series-2024/id/212876/,Trim TX-L,Black,Left-Hand Drive,"2.7 l, 163 hp, Petrol",SUV 5 dr.,European Specs
Hyundai Tucson IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/hyundai/hyundai-tucson-iv-2024/id/212874/,N/A,White,Left-Hand Drive,"2.0 l, 156 hp, Petrol",SUV 5 dr.,N/A
Skoda Kamiq I (China Market),2024,0 km,N/A,https://auto.ae/dubai/sale/car/skoda/skoda-kamiq-i-china-market-2024/id/212872/,N/A,White,Left-Hand Drive,"1.5 l, 112 hp, Petrol",SUV 5 dr.,N/A
Volkswagen Tacqua,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-tacqua-2024/id/212873/,N/A,White,Left-Hand Drive,"1.2 l, 116 hp, Petrol",SUV 5 dr.,N/A
Kia Sonet I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sonet-i-facelift-2024/id/212871/,N/A,White,Left-Hand Drive,"1.5 l, 113 hp, Petrol",SUV 5 dr.,N/A
Suzuki Jimny IV,2024,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-jimny-iv-2024/id/212870/,N/A,White,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Frontlander,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-frontlander-2024/id/212869/,N/A,White,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
Skoda Kamiq I (China Market),2024,0 km,N/A,https://auto.ae/dubai/sale/car/skoda/skoda-kamiq-i-china-market-2024/id/212868/,N/A,White,Left-Hand Drive,"1.5 l, 112 hp, Petrol",SUV 5 dr.,N/A
Toyota Frontlander,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-frontlander-2024/id/212867/,N/A,Black,Left-Hand Drive,"2.0 l, 196 hp, Hybrid",SUV 5 dr.,N/A
Toyota RAV4 V (XA50),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/212866/,N/A,White,Left-Hand Drive,"2.5 l, 306 hp, Hybrid",SUV 5 dr.,N/A
Toyota Avalon V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-avalon-v-2024/id/212865/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,N/A
Suzuki Jimny IV,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-jimny-iv-2025/id/212863/,N/A,Brown,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Ford Ranger T6.2,2024,0 km,N/A,https://auto.ae/dubai/sale/car/ford/ford-ranger-t6-2-2024/id/212864/,Trim Raptor,Black,Left-Hand Drive,"3.0 l, 397 hp, Petrol",Pickup double cab Double Cab,GCC Specs
Land Rover Defender P400 II,2025,0 km,N/A,https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2025/id/212861/,N/A,Black,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,European Specs
Toyota Levin XII (E210) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-levin-xii-e210-facelift-2024/id/212862/,N/A,White,Left-Hand Drive,"1.8 l, 137 hp, Hybrid",Sedan,N/A
Nissan Sylphy III (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/nissan/nissan-sylphy-iii-china-market-facelift-2024/id/212860/,N/A,White,Left-Hand Drive,"1.6 l, 126 hp, Petrol",Sedan,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/212859/,N/A,Grey,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",SUV 5 dr.,N/A
Kia Sportage V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2024/id/212858/,N/A,Grey,Left-Hand Drive,"2.0 l, 156 hp, Petrol",SUV 5 dr.,N/A
Toyota Corolla XII (E210),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2024/id/212856/,N/A,White,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",Sedan,Chinese Specs
Volkswagen Bora IV (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-bora-iv-china-market-facelift-2024/id/212857/,N/A,White,Left-Hand Drive,"1.5 l, 113 hp, Petrol",Sedan,N/A
Toyota Corolla XII (E210),2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2024/id/212854/,N/A,White,Left-Hand Drive,"1.8 l, 98 hp, Hybrid",Sedan,N/A
Toyota Fortuner II Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-fortuner-ii-facelift-2024/id/212855/,N/A,White,Left-Hand Drive,"2.4 l, 150 hp, Diesel",SUV 5 dr.,GCC Specs
Kia Sportage V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sportage-v-2024/id/212853/,N/A,Black,Left-Hand Drive,"2.0 l, 150 hp, Petrol",SUV 5 dr.,N/A
Toyota Camry VIII (XV70) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-camry-viii-xv70-facelift-2023/id/212852/,N/A,Black,Left-Hand Drive,"2.5 l, 205 hp, Petrol",Sedan,N/A
Suzuki Baleno III,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-baleno-iii-2025/id/212850/,Trim GLX,White,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Hatchback 5 dr.,GCC Specs
Kia K3 II (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2024/id/212849/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Toyota Land Cruiser 300 Series,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-300-series-2024/id/212848/,N/A,Black,Left-Hand Drive,"3.4 l, 415 hp, Petrol",SUV 5 dr.,European Specs
Toyota Levin XII (E210) Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-levin-xii-e210-facelift-2023/id/212847/,N/A,White,Left-Hand Drive,"1.2 l, 116 hp, Petrol",Sedan,Chinese Specs
Mitsubishi L200 V Facelift,2022,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2022/id/212843/,N/A,White,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,N/A
Suzuki Baleno III,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-baleno-iii-2025/id/212846/,Trim GLX,Grey,Left-Hand Drive,"1.5 l, 105 hp, Petrol",Hatchback 5 dr.,GCC Specs
Suzuki Jimny IV,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-jimny-iv-2025/id/212845/,N/A,Green,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,GCC Specs
MG 5 I Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/mg/mg-5-i-facelift-2025/id/212844/,N/A,White,Left-Hand Drive,"1.5 l, 120 hp, Petrol",Sedan,N/A
Kia KX1,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-kx1-2024/id/212842/,N/A,White,Left-Hand Drive,"1.4 l, 100 hp, Petrol",SUV 5 dr.,N/A
Toyota Corolla Cross I,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-corolla-cross-i-2024/id/212841/,N/A,White,Left-Hand Drive,"2.0 l, 169 hp, Petrol",SUV 5 dr.,N/A
Kia Sorento IV Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-sorento-iv-facelift-2024/id/212840/,N/A,White,Left-Hand Drive,"2.5 l, 281 hp, Petrol",SUV 5 dr.,N/A
Volkswagen T-Roc I Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-t-roc-i-facelift-2024/id/212839/,N/A,White,Left-Hand Drive,"1.5 l, 150 hp, Petrol",SUV 5 dr.,N/A
Peugeot 2008 II,2023,0 km,N/A,https://auto.ae/dubai/sale/car/peugeot/peugeot-2008-ii-2023/id/212838/,N/A,White,Left-Hand Drive,"1.2 l, 155 hp, Petrol",SUV 5 dr.,Chinese Specs
Volkswagen ID.6,2024,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-id-6-2024/id/212837/,N/A,White,Left-Hand Drive,"230 kWt, Electric",SUV 5 dr. Crozz,N/A
Toyota Avalon V,2024,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-avalon-v-2024/id/212836/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",Sedan,N/A
Suzuki Ertiga II Facelift,2025,0 km,N/A,https://auto.ae/dubai/sale/car/suzuki/suzuki-ertiga-ii-facelift-2025/id/212834/,N/A,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Mitsubishi L200 V Facelift,2023,0 km,N/A,https://auto.ae/dubai/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/212833/,N/A,Black,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,N/A
Kia K3 II (China Market) Facelift,2024,0 km,N/A,https://auto.ae/dubai/sale/car/kia/kia-k3-ii-china-market-facelift-2024/id/212832/,N/A,White,Left-Hand Drive,"1.5 l, 115 hp, Petrol",Sedan,N/A
Volkswagen Bora IV,2022,0 km,N/A,https://auto.ae/dubai/sale/car/volkswagen/volkswagen-bora-iv-2022/id/212831/,N/A,White,Left-Hand Drive,"1.5 l, 116 hp, Petrol",Sedan,N/A
Ineos Grenadier,2023,0 km,N/A,https://auto.ae/dubai/sale/car/ineos/ineos-grenadier-2023/id/212830/,N/A,Blue,Left-Hand Drive,"3.0 l, 286 hp, Petrol",SUV 5 dr.,N/A
Toyota RAV4 V (XA50),2023,0 km,N/A,https://auto.ae/dubai/sale/car/toyota/toyota-rav4-v-xa50-2023/id/212829/,N/A,White,Left-Hand Drive,"2.5 l, 218 hp, Hybrid",SUV 5 dr.,Chinese Specs
