title,year,kms_raw,price_raw,url,trim,color,steering_side,engine_fuel,vehicle_type,specs_detail
Suzuki Jimny IV,2024,0 km,"60,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2024/id/210855/,Trim GLX,White,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Suzuki Grand Vitara III,2025,0 km,"57,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2025/id/210854/,N/A,Silver,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki Jimny IV,2023,0 km,"74,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2023/id/210853/,N/A,White,Left-Hand Drive,"1.5 l, 102 hp, Petrol",SUV 3 dr.,N/A
Suzuki S-Presso,2025,0 km,"29,500 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-s-presso-2025/id/210852/,N/A,Grey,Right-Hand Drive,"1.0 l, 67 hp, Petrol",SUV 5 dr.,N/A
Suzuki Jimny IV,2025,0 km,"58,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2025/id/210850/,N/A,Grey,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Suzuki Grand Vitara III,2025,0 km,"57,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2025/id/210849/,N/A,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki S-Presso,2023,0 km,"30,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-s-presso-2023/id/210848/,N/A,Black,Right-Hand Drive,"1.0 l, 67 hp, Petrol",SUV 5 dr.,N/A
Suzuki Alto IX (HA37),2024,0 km,"22,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-alto-ix-ha37-2024/id/210755/,N/A,Grey,Right-Hand Drive,"0.7 l, 49 hp, Petrol",Hatchback 5 dr.,N/A
"Mercedes-Benz CLA 250 III (C174, C178)",2025,"6,000 km","129,000 AED",https://auto.ae/sharjah/sale/car/mercedes-benz/mercedes-benz-cla-iii-c174-c178-2025/id/210661/,N/A,Black,Left-Hand Drive,"200 kWt, Electric",Sedan,American Specs
Mercedes-Benz Maybach S-Class 580 II (Z223),2021,0 km,"680,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-maybach-s-class-ii-z223-2021/id/210840/,Trim S 580 4Matic,Grey,Left-Hand Drive,"4.0 l, 503 hp, Petrol",Sedan,N/A
"Mercedes-Benz S-Class 500 VI (W222, C217)",2016,"71,000 km","235,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-2016/id/210837/,Trim other,White,Left-Hand Drive,"4.7 l, 455 hp, Petrol",Coupe,N/A
Mercedes-Benz CLE 200,2024,0 km,"318,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-cle-2024/id/210835/,Trim CLE 200,Black,Left-Hand Drive,"2.0 l, 204 hp, Petrol",N/A,N/A
"Mercedes-Benz E-Class 200 V (W213, S213, C238)",2020,"97,000 km","159,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-v-w213-s213-c238-2020/id/210834/,Trim E 200 Avantgarde,Black,Left-Hand Drive,"2.0 l, 197 hp, Petrol",Coupe-Hardtop,N/A
"Mercedes-Benz E-Class 220 d V (W213, S213, C238)",2021,"24,000 km","119,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-e-class-v-w213-s213-c238-2021/id/210832/,Trim E 220 d 4MATIC Luxury,Black,Left-Hand Drive,"1.9 l, 194 hp, Diesel",Sedan,N/A
Rolls-Royce Wraith,2018,"62,000 km","699,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-wraith-2018/id/210831/,Trim Individual,Black,Left-Hand Drive,"6.6 l, 632 hp, Petrol",Coupe,N/A
Audi A3 35 TFSI IV (8Y),2024,"19,000 km","99,000 AED",https://auto.ae/dubai/sale/car/audi/audi-a3-iv-8y-2024/id/210828/,Trim 35 TFSI tiptronic,Grey,Left-Hand Drive,"1.4 l, 150 hp, Petrol",Sedan,N/A
Lexus RX 350L IV Facelift,2021,0 km,"159,000 AED",https://auto.ae/dubai/sale/car/lexus/lexus-rx-iv-facelift-2021/id/210827/,Trim other,Black,Left-Hand Drive,"3.5 l, 294 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz AMG GT S I Facelift,2020,"3,700 km","469,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-amg-gt-i-facelift-2020/id/210818/,Trim AMG GT S,Black,Left-Hand Drive,"4.0 l, 522 hp, Petrol",Coupe,N/A
Land Rover Defender 110 II,2020,"61,000 km","189,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-defender-ii-2020/id/210817/,Trim Base,White,Left-Hand Drive,"3.0 l, 400 hp, Petrol",SUV 5 dr. 110,N/A
Bentley Arnage Green Label I,2002,"63,000 km","85,000 AED",https://auto.ae/dubai/sale/car/bentley/bentley-arnage-i-2002/id/210815/,Trim other,Green,Left-Hand Drive,"4.4 l, 354 hp, Petrol",Sedan,N/A
Land Rover Range Rover Sport P525 II Facelift,2018,"134,000 km","225,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-sport-ii-facelift-2018/id/210810/,Trim HSE DYNAMIC,White,Left-Hand Drive,"5.0 l, 525 hp, Petrol",SUV 5 dr.,N/A
Land Rover Range Rover P530 MHEV V,2023,"10,000 km","639,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-v-2023/id/210808/,Trim HSE,White,Left-Hand Drive,"4.4 l, 530 hp, Petrol",SUV 5 dr.,N/A
BYD Han I Facelift 2,2025,0 km,"129,000 AED",https://auto.ae/dubai/sale/car/byd/byd-han-i-facelift-2-2025/id/210805/,Trim Elite,Silver,Left-Hand Drive,"1.5 l, 272 hp, Petrol",Sedan DM,N/A
Ferrari 488 Spider,2018,"101,000 km","569,000 AED",https://auto.ae/dubai/sale/car/ferrari/ferrari-488-2018/id/210799/,Trim Individual,Black,Left-Hand Drive,"3.9 l, 670 hp, Petrol",N/A,GCC Specs
BYD FangChengBao Leopard 5 I Facelift,2025,0 km,"199,000 AED",https://auto.ae/dubai/sale/car/byd/byd-fangchengbao-leopard-5-i-facelift-2025/id/210803/,Trim God's Eye Ultra,Black,Left-Hand Drive,"1.5 l, 687 hp, Hybrid",SUV 5 dr.,N/A
Hongqi E-HS9,2021,"8,500 km","179,000 AED",https://auto.ae/dubai/sale/car/hongqi/hongqi-e-hs9-2021/id/210801/,Trim Comfortable,Black,Left-Hand Drive,"320 kWt, Electric",SUV 5 dr.,N/A
Mercedes-Benz GLC AMG 63 AMG I (X253) Facelift,2020,0 km,"299,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-glc-amg-i-x253-facelift-2020/id/210797/,Trim other,White,Left-Hand Drive,"4.0 l, 476 hp, Petrol",SUV 5 dr.,N/A
Porsche 911 Carrera VIII (992),2020,"34,000 km","429,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-911-viii-992-2020/id/210795/,Trim Carrera,Grey,Left-Hand Drive,"3.0 l, 385 hp, Petrol",Coupe,N/A
Mercedes-Benz AMG GT S I Facelift,2020,0 km,"559,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-amg-gt-i-facelift-2020/id/210793/,Trim AMG GT S,Silver,Left-Hand Drive,"4.0 l, 522 hp, Petrol",Coupe,N/A
Audi A8 Long 55 TFSI IV (D5),2019,"63,600 km","139,000 AED",https://auto.ae/dubai/sale/car/audi/audi-a8-iv-d5-2019/id/210790/,Trim 55 TFSI quattro tiptronic,Blue,Left-Hand Drive,"3.0 l, 340 hp, Petrol",Sedan,N/A
Rolls-Royce Phantom VII Facelift (Series II),2013,"95,000 km","469,000 AED",https://auto.ae/dubai/sale/car/rolls-royce/rolls-royce-phantom-vii-facelift-series-ii-2013/id/210786/,Trim Standart,Black,Left-Hand Drive,"6.7 l, 460 hp, Petrol",Sedan,N/A
Mercedes-Benz Maybach S-Class 580 II (Z223),2021,0 km,"599,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-maybach-s-class-ii-z223-2021/id/210787/,Trim S 580 4Matic,Grey,Left-Hand Drive,"4.0 l, 503 hp, Petrol",Sedan,N/A
Great Wall Wingle 7,2023,"77,000 km","40,000 AED",https://auto.ae/dubai/sale/car/great-wall/great-wall-wingle-7-2023/id/210578/,Trim Comfort,White,Left-Hand Drive,"2.4 l, 148 hp, Petrol",Pickup double cab,GCC Specs
Toyota Land Cruiser 200 Series,2011,"217,000 km","95,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-2011/id/210766/,N/A,Blue,Left-Hand Drive,"4.0 l, 243 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz GL-Class 500 II (X166),2013,"196,000 km","52,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gl-class-ii-x166-2013/id/210763/,Trim GL 500 4MATIC Special edition,Brown,Left-Hand Drive,"4.7 l, 435 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 200 Series Facelift 1,2013,"77,000 km","165,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-facelift-1-2013/id/210758/,N/A,White,Left-Hand Drive,"5.7 l, 381 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki Jimny IV,2024,0 km,"74,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2024/id/210750/,Trim GLX,Green,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Nissan Magnite I Facelift,2025,0 km,"48,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-magnite-i-facelift-2025/id/210715/,N/A,Grey,Left-Hand Drive,"1.0 l, 72 hp, Petrol",SUV 5 dr.,N/A
Toyota Land Cruiser 200 Series,2010,"358,000 km","79,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-2010/id/210691/,N/A,White,Left-Hand Drive,"4.0 l, 243 hp, Petrol",SUV 5 dr.,GCC Specs
Mitsubishi Pajero Sport III Facelift,2025,0 km,"100,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-pajero-sport-iii-facelift-2025/id/210681/,N/A,Black,Left-Hand Drive,"2.4 l, 181 hp, Diesel",SUV 5 dr.,GCC Specs
Lexus LS 460 IV Facelift,2012,"106,000 km","55,000 AED",https://auto.ae/dubai/sale/car/lexus/lexus-ls-iv-facelift-2012/id/210659/,N/A,Silver,Left-Hand Drive,"4.6 l, 380 hp, Petrol",Sedan,American Specs
Porsche Cayenne Turbo S I (955),2006,"238,000 km","29,000 AED",https://auto.ae/dubai/sale/car/porsche/porsche-cayenne-i-955-2006/id/210622/,N/A,Black,Left-Hand Drive,"4.5 l, 521 hp, Petrol",SUV 5 dr.,GCC Specs
Willys CJ,1971,"2,000 km","50,000 AED",https://auto.ae/dubai/sale/car/willys/willys-cj-1971/id/210774/,N/A,Beige,Left-Hand Drive,"2.2 l, 60 hp, Petrol",SUV Outdoor,American Specs
Lexus LX 570 III Facelift 2,2017,"185,000 km","185,000 AED",https://auto.ae/dubai/sale/car/lexus/lexus-lx-iii-facelift-2-2017/id/210773/,Trim Standard,White,Left-Hand Drive,"5.7 l, 367 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Patrol VI (Y62) Facelift,2015,"326,000 km","79,000 AED",https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vi-y62-facelift-2015/id/210772/,N/A,White,Left-Hand Drive,"5.6 l, 428 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Avalon III Facelift 2,2012,"230,500 km","35,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-avalon-iii-facelift-2-2012/id/210771/,N/A,Silver,Left-Hand Drive,"3.5 l, 272 hp, Petrol",Sedan,GCC Specs
Toyota Camry VI (XV40),2008,"230,000 km","26,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-vi-xv40-2008/id/210770/,Trim Prestige,White,Left-Hand Drive,"2.4 l, 167 hp, Petrol",Sedan,GCC Specs
Toyota Corolla XII (E210),2020,"11,998 km","30,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-xii-e210-2020/id/210769/,N/A,White,Left-Hand Drive,"1.8 l, 140 hp, Petrol",Sedan,GCC Specs
"Mercedes-Benz S-Class 400 Long VI (W222, C217)",2015,"94,000 km","130,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-vi-w222-c217-2015/id/210768/,Trim S400,Black,Left-Hand Drive,"3.0 l, 333 hp, Petrol",Sedan,GCC Specs
Land Rover Range Rover Supercharged III Facelift 2,2011,"184,000 km","49,000 AED",https://auto.ae/dubai/sale/car/land-rover/land-rover-range-rover-iii-facelift-2-2011/id/210767/,Trim Supercharged,Black,Left-Hand Drive,"5.0 l, 510 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 200 Series Facelift 1,2013,"140,000 km","120,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-facelift-1-2013/id/210765/,N/A,Silver,Left-Hand Drive,"4.0 l, 271 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz S-Class 500 IV (W220),2004,"118,000 km","35,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-iv-w220-2004/id/210764/,N/A,Blue,Left-Hand Drive,"5.0 l, 306 hp, Petrol",Sedan,GCC Specs
Toyota Land Cruiser 200 Series Facelift 1,2012,"117,000 km","155,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-facelift-1-2012/id/210762/,N/A,Black,Left-Hand Drive,"5.7 l, 381 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser 200 Series Facelift 2,2017,"35,000 km","160,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-200-series-facelift-2-2017/id/210761/,N/A,White,Left-Hand Drive,"5.7 l, 381 hp, Petrol",SUV 5 dr.,GCC Specs
Lexus LS 460 IV Facelift,2011,"282,000 km","39,000 AED",https://auto.ae/dubai/sale/car/lexus/lexus-ls-iv-facelift-2011/id/210760/,Trim A0,Golden,Left-Hand Drive,"4.6 l, 380 hp, Petrol",Sedan,N/A
Chevrolet Tahoe III,2011,"162,000 km","40,000 AED",https://auto.ae/dubai/sale/car/chevrolet/chevrolet-tahoe-iii-2011/id/210759/,N/A,Silver,Left-Hand Drive,"5.3 l, 325 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Camry VII (XV50) Facelift,2014,"216,000 km","35,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-vii-xv50-facelift-2014/id/210757/,Trim Prestige,White,Left-Hand Drive,"2.5 l, 181 hp, Petrol",Sedan,GCC Specs
Suzuki Ertiga II Facelift,2023,0 km,"48,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-ertiga-ii-facelift-2023/id/210754/,N/A,Silver,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Suzuki Jimny IV,2025,0 km,"60,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2025/id/210753/,Trim GLX,White,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Suzuki Grand Vitara III,2023,0 km,"65,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2023/id/210752/,Trim GLX,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,N/A
Suzuki Grand Vitara III,2023,0 km,"65,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2023/id/210751/,Trim GLX,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki Grand Vitara III,2025,0 km,"62,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2025/id/210749/,N/A,Grey,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki Jimny IV,2025,0 km,"65,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2025/id/210748/,N/A,Silver,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki S-Presso,2025,0 km,"28,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-s-presso-2025/id/210747/,N/A,Silver,Right-Hand Drive,"1.0 l, 67 hp, Petrol",SUV 5 dr.,N/A
Suzuki Jimny IV,2025,0 km,"60,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2025/id/210746/,N/A,Red,Left-Hand Drive,"1.5 l, 102 hp, Petrol",SUV 3 dr.,N/A
Suzuki Fronx,2024,0 km,"53,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-fronx-2024/id/210745/,Trim GL,Black,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,N/A
Suzuki Ertiga II Facelift,2023,0 km,"48,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-ertiga-ii-facelift-2023/id/210744/,N/A,Brown,Left-Hand Drive,"1.5 l, 103 hp, Petrol",Compact Van,N/A
Suzuki Grand Vitara III,2025,0 km,"57,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-grand-vitara-iii-2025/id/210743/,N/A,White,Left-Hand Drive,"1.5 l, 103 hp, Petrol",SUV 5 dr.,GCC Specs
Suzuki Jimny IV,2025,0 km,"59,000 AED",https://auto.ae/sharjah/sale/car/suzuki/suzuki-jimny-iv-2025/id/210742/,N/A,Green,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr.,N/A
Peugeot 2008 II,2023,0 km,"85,000 AED",https://auto.ae/sharjah/sale/car/peugeot/peugeot-2008-ii-2023/id/210740/,N/A,White,Left-Hand Drive,"1.2 l, 136 hp, Petrol",SUV 5 dr.,N/A
Mercedes-Benz G-Class AMG 63 AMG I (W463) Facelift 2,2013,"54,000 km","220,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-g-class-amg-i-w463-facelift-2-2013/id/210738/,Trim G63 AMG,White,Left-Hand Drive,"5.5 l, 544 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Land Cruiser Prado 150 Series,2012,"86,000 km","100,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-land-cruiser-prado-150-series-2012/id/210736/,N/A,White,Left-Hand Drive,"4.0 l, 276 hp, Petrol",SUV 5 dr.,GCC Specs
Chevrolet Tahoe IV,2014,"240,000 km","40,000 AED",https://auto.ae/dubai/sale/car/chevrolet/chevrolet-tahoe-iv-2014/id/210735/,N/A,Silver,Left-Hand Drive,"5.3 l, 360 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Yaris XP150,2014,"100,000 km","30,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-yaris-xp150-2014/id/210733/,N/A,White,Left-Hand Drive,"1.5 l, 107 hp, Petrol",Sedan,GCC Specs
Mercedes-Benz GL-Class 500 I (X164) Facelift,2011,"123,000 km","39,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-gl-class-i-x164-facelift-2011/id/210732/,Trim GL 500 4MATIC,Grey,Left-Hand Drive,"5.5 l, 388 hp, Petrol",SUV 5 dr.,GCC Specs
Mercedes-Benz S-Class 350 V (W221),2009,"166,000 km","29,000 AED",https://auto.ae/dubai/sale/car/mercedes-benz/mercedes-benz-s-class-v-w221-2009/id/210731/,Trim S 350,Silver,Left-Hand Drive,"3.5 l, 272 hp, Petrol",Sedan,GCC Specs
Nissan Navara (Frontier) IV (D23),2016,"170,000 km","38,000 AED",https://auto.ae/dubai/sale/car/nissan/nissan-navara-frontier-iv-d23-2016/id/210730/,Trim Comfort,White,Left-Hand Drive,"2.5 l, 190 hp, Petrol",Pickup double cab Double-Cab,GCC Specs
Lexus LS 600h L IV Facelift,2010,"47,000 km","110,000 AED",https://auto.ae/dubai/sale/car/lexus/lexus-ls-iv-facelift-2010/id/210729/,Trim Premium,White,Left-Hand Drive,"5.0 l, 445 hp, Hybrid",Sedan,GCC Specs
"Toyota Corolla X (E140, E150) Facelift",2013,"131,000 km","35,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-x-e140-e150-facelift-2013/id/210728/,N/A,White,Left-Hand Drive,"1.8 l, 132 hp, Petrol",Sedan,GCC Specs
Nissan Patrol VI (Y62) Facelift,2016,"246,000 km","80,000 AED",https://auto.ae/dubai/sale/car/nissan/nissan-patrol-vi-y62-facelift-2016/id/210724/,N/A,White,Left-Hand Drive,"5.6 l, 317 hp, Petrol",SUV 5 dr.,GCC Specs
Toyota Camry VII (XV50),2012,"96,000 km","35,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-camry-vii-xv50-2012/id/210723/,N/A,Silver,Left-Hand Drive,"2.5 l, 178 hp, Petrol",Sedan,GCC Specs
"Toyota Corolla X (E140, E150) Facelift",2013,"123,000 km","38,000 AED",https://auto.ae/dubai/sale/car/toyota/toyota-corolla-x-e140-e150-facelift-2013/id/210720/,N/A,Silver,Left-Hand Drive,"1.8 l, 132 hp, Petrol",Sedan,GCC Specs
Nissan Navara (Frontier) IV (D23),2023,0 km,"98,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-navara-frontier-iv-d23-2023/id/210722/,N/A,White,Left-Hand Drive,"2.5 l, 168 hp, Petrol",Pickup double cab Double-Cab,N/A
Nissan Navara (Frontier) IV (D23),2023,0 km,"79,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-navara-frontier-iv-d23-2023/id/210721/,N/A,Silver,Left-Hand Drive,"2.5 l, 163 hp, Diesel",Pickup double cab Double-Cab,N/A
Nissan Patrol VI (Y62) Facelift 2,2023,0 km,"245,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vi-y62-facelift-2-2023/id/210719/,N/A,White,Left-Hand Drive,"5.6 l, 428 hp, Petrol",SUV 5 dr.,N/A
Nissan Navara (Frontier) IV (D23),2023,0 km,"65,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-navara-frontier-iv-d23-2023/id/210718/,N/A,Green,Left-Hand Drive,"2.3 l, 160 hp, Diesel",Pickup truck one and a half cab King-Cab,N/A
Nissan X-Terra,2024,0 km,"110,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-x-terra-2024/id/210717/,N/A,Black,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,N/A
Chevrolet Tahoe III,2010,"280,000 km","39,500 AED",https://auto.ae/dubai/sale/car/chevrolet/chevrolet-tahoe-iii-2010/id/210714/,N/A,White,Left-Hand Drive,"5.3 l, 325 hp, Petrol",SUV 5 dr.,GCC Specs
Nissan Maxima VIII (A36),2016,"135,000 km","37,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-maxima-viii-a36-2016/id/210716/,N/A,Grey,Left-Hand Drive,"3.5 l, 300 hp, Petrol",Sedan,Korean Specs
Nissan Navara (Frontier) IV (D23),2025,0 km,"105,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-navara-frontier-iv-d23-2025/id/210713/,N/A,White,Left-Hand Drive,"2.5 l, 163 hp, Diesel",Pickup double cab Double-Cab,N/A
Nissan Patrol VII (Y63),2025,0 km,"330,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-patrol-vii-y63-2025/id/210712/,N/A,Black,Left-Hand Drive,"3.5 l, 495 hp, Petrol",SUV 5 dr.,N/A
Nissan Navara (Frontier) IV (D23),2025,0 km,"114,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-navara-frontier-iv-d23-2025/id/210711/,N/A,White,Left-Hand Drive,"2.5 l, 163 hp, Diesel",Pickup double cab Double-Cab,N/A
Nissan Maxima VIII (A36),2016,"135,000 km","37,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-maxima-viii-a36-2016/id/210710/,N/A,Grey,Left-Hand Drive,"3.5 l, 300 hp, Petrol",Sedan,N/A
Nissan X-Terra,2023,0 km,"99,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-x-terra-2023/id/210708/,N/A,Silver,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,N/A
Nissan X-Terra,2023,0 km,"99,000 AED",https://auto.ae/sharjah/sale/car/nissan/nissan-x-terra-2023/id/210707/,N/A,Grey,Left-Hand Drive,"2.5 l, 165 hp, Petrol",SUV 5 dr.,N/A
Mitsubishi Pajero Sport III Facelift,2023,0 km,"129,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-pajero-sport-iii-facelift-2023/id/210706/,N/A,Black,Left-Hand Drive,"2.4 l, 181 hp, Diesel",SUV 5 dr.,N/A
Mitsubishi Xpander I Facelift,2024,0 km,"55,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-xpander-i-facelift-2024/id/210705/,N/A,Grey,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr. Cross,GCC Specs
Mitsubishi L200 VI,2023,0 km,"94,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-vi-2023/id/210704/,N/A,Grey,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Mitsubishi Eclipse Cross I Facelift,2024,0 km,"75,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-eclipse-cross-i-facelift-2024/id/210703/,N/A,White,Left-Hand Drive,"1.5 l, 170 hp, Petrol",SUV 5 dr.,GCC Specs
Hyundai Grand Starex I,2014,"126,000 km","40,000 AED",https://auto.ae/dubai/sale/car/hyundai/hyundai-grand-starex-i-2014/id/210699/,N/A,Silver,Left-Hand Drive,"2.5 l, 145 hp, Diesel",VAN,Korean Specs
Mitsubishi Xpander I Facelift,2024,0 km,"55,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-xpander-i-facelift-2024/id/210702/,N/A,Black,Left-Hand Drive,"1.5 l, 105 hp, Petrol",SUV 5 dr. Cross,GCC Specs
Mitsubishi L200 VI,2024,0 km,"75,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-vi-2024/id/210700/,N/A,White,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Mitsubishi L200 VI,2024,0 km,"100,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-vi-2024/id/210698/,N/A,Grey,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,N/A
Mitsubishi L200 VI,2025,0 km,"84,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-vi-2025/id/210697/,N/A,Black,Left-Hand Drive,"2.4 l, 128 hp, Petrol",Pickup double cab,N/A
Mitsubishi L200 V Facelift,2023,0 km,"95,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-v-facelift-2023/id/210695/,N/A,White,Left-Hand Drive,"2.4 l, 181 hp, Diesel",Pickup double cab,N/A
Mitsubishi L200 VI,2023,0 km,"71,000 AED",https://auto.ae/sharjah/sale/car/mitsubishi/mitsubishi-l200-vi-2023/id/210694/,N/A,White,Left-Hand Drive,"2.4 l, 184 hp, Diesel",Pickup double cab,GCC Specs
